source_id,latitude,longitude,nearest_refinery_km,nearest_powerplant_km,nearest_mine_km,nearest_industrial_area_km,landcover_code,landcover_class,mean_distance_to_industry_km,min_distance_to_industry_km,mean_industrial_facilities_1km,mean_industrial_facilities_5km,industrial_land_ratio,forest_land_ratio,agricultural_land_ratio,nearest_facility_type,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,observation_span_days,recurrence_rate,detections_per_span_day,mean_gap_hours,std_gap_hours,median_gap_hours,min_gap_hours,max_gap_hours,temporal_regularity,max_active_days_7d,max_active_days_14d,max_active_days_30d,observation_days,event_type,predicted_event_type,mean_brightness,max_brightness,confidence_pct
SOURCE_0425,12.91629,77.42502,286.01559702216,6.0309125917817,2.5521199307972,1.0939312537492,40,Cropland,73.9231402,1.093931254,0,2,0,0,1,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.65,0.65,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,311.62,316.95,88.0
SOURCE_0426,12.74548,77.62041,299.11178742502,14.415001385089,1.4410684785072,1.164480325016,30,Grassland,79.0330844,1.164480325,0,2,0,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.3,1.3,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,313.25,318.9,94.0
SOURCE_0427,12.68491,76.4514,180.89895484224,9.0447930881787,22.500945149107,13.26165587933,40,Cropland,56.42658724,9.044793088,0,0,0,0,1,powerplant,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.91,1.91,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,314.77,320.73,89.33
SOURCE_0428,12.04919,79.05791,161.77861213094,27.543981764569,26.691319723869,21.187895006284,10,Tree cover,59.30045216,21.18789501,0,0,0,1,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.4,1.4,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,313.5,319.2,95.33
SOURCE_0429,25.93938,72.19437,0.12906356688847,3.2171997885585,28.31301598975,1.5155619297842,60,Bare / sparse vegetation,8.293710319,0.129063567,1,3,1,0,0,refinery,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.26,2.26,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,315.65,321.78,77.26
SOURCE_0430,10.02387,77.57968,131.28493091375,3.5556738592956,1.9655500095609,2.0048562645263,40,Cropland,34.70275276,1.96555001,0,3,0,0,1,mine,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,13.65,13.65,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,344.12,355.95,88.67
SOURCE_0431,10.01859,77.58141,131.4489370259,4.0690104836158,2.3128944903583,1.724234338494,40,Cropland,34.88876908,1.724234338,0,3,0,0,1,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,17.06,17.06,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,352.65,366.18,88.67
SOURCE_0432,11.77683,78.67175,166.01601859167,41.700506406234,30.680514774509,21.346489068787,10,Tree cover,64.93588221,21.34648907,0,0,0,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,1,6.325,6.7,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,325.81,335.1,95.33
SOURCE_0433,12.3086,79.8354,109.42558859917,31.230786026776,11.941697146219,9.9403342708487,30,Grassland,40.63460151,9.940334271,0,0,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.32,2.32,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,315.8,321.96,94.67
SOURCE_0434,13.40486,80.21468,26.629021228424,11.041474199431,21.352547046047,8.7121041197553,40,Cropland,16.93378665,8.71210412,0,0,0,0,1,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,3.1,3.1,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,317.75,324.3,88.0
SOURCE_0435,14.67207,79.82387,178.40654805955,26.345091434705,46.471432542906,16.580202689186,10,Tree cover,66.95081868,16.58020269,0,0,0,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.82,2.82,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,317.05,323.46,96.0
SOURCE_0436,14.78502,79.98163,187.00337128017,46.390754776183,66.263446700179,14.230313253235,40,Cropland,78.4719715,14.23031325,0,0,0,0,1,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.91,2.91,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,317.27,323.73,88.0
SOURCE_0437,14.75264,79.70685,191.2568522728,17.542594629003,36.129073222487,17.480647673538,10,Tree cover,65.60229195,17.48064767,0,0,0,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,3.81,3.81,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,319.52,326.43,96.0
SOURCE_0438,15.81428,80.01816,223.34255001657,19.418477863878,32.330309554752,2.6061884279413,10,Tree cover,69.42438147,2.606188428,0,1,0,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.83,2.83,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,317.08,323.49,96.67
SOURCE_0439,15.74401,79.29642,302.05893678471,11.820208324466,5.4945085929599,2.2887869259064,20,Shrubland,80.41561016,2.288786926,0,1,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,7.04,7.04,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,327.6,336.12,94.67
SOURCE_0440,16.60639,79.74261,239.76603737357,12.6954144941,5.8687884442234,6.0560903221828,40,Cropland,66.09658266,5.868788444,0,0,0,0,1,mine,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.15,2.15,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,315.38,321.45,88.0
SOURCE_0441,17.49645,82.98081,36.582344250138,15.71119196743,25.267059307685,0.82047769236677,10,Tree cover,19.5952683,0.820477692,1,1,0,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,3.86,3.86,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,319.65,326.58,98.0
SOURCE_0442,17.23297,79.42318,287.80640842558,10.892242678858,28.993876856696,14.560662405797,40,Cropland,85.56329759,10.89224268,0,0,0,0,1,powerplant,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.64,2.64,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,316.6,322.92,88.0
SOURCE_0443,23.48346,87.3627,191.35668205931,0.35424246823204,13.91082895918,0.0,50,Built-up,51.40543837,0.0,2,2,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,5.06,5.06,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,322.65,330.18,76.67
SOURCE_0444,25.79926,94.77165,144.90930674434,9.5293396759022,68.869422328798,71.01711019366,10,Tree cover,73.58129474,9.529339676,0,0,0,1,0,powerplant,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,5.49,5.49,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,323.73,331.47,95.33
SOURCE_0445,29.04118,75.70134,137.96703751711,14.148359600695,23.718459260046,12.524690337472,60,Bare / sparse vegetation,47.08963668,12.52469034,0,0,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,6.91,6.91,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,327.27,335.73,71.91
SOURCE_0446,27.68631,72.68755,219.89129627788,3.2644700384961,29.394758807551,28.034250654123,40,Cropland,70.14619394,3.264470038,0,1,0,0,1,powerplant,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.79,2.79,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,316.98,323.37,91.33
SOURCE_0447,26.37232,71.21835,115.20726416752,11.852236906363,37.15956594556,11.852236906363,60,Bare / sparse vegetation,44.01782598,11.85223691,0,0,0,0,0,powerplant,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.65,2.65,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,316.62,322.95,67.65
SOURCE_0448,27.43703,70.86094,233.21302766049,32.794907443143,32.36694396575,28.651600743805,20,Shrubland,81.75661995,28.65160074,0,0,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,3.58,3.58,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.95,325.74,92.67
SOURCE_0449,23.6673,86.09382,215.00398282607,1.9878697872168,3.3522862818387,0.0,10,Tree cover,55.08603472,0.0,1,3,1,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,2,2.115,3.18,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Forest/Natural,315.29,324.54,88.67
SOURCE_0450,22.36089,87.01716,126.35319981867,17.576969139463,35.379303285071,3.6308471281954,60,Bare / sparse vegetation,45.73507984,3.630847128,0,1,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,1,0.94,0.94,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Other,Other,312.35,317.82,65.94
SOURCE_0451,22.0553,88.1225,1.0987954981848,0.042830963163969,49.767027514249,0.0,50,Built-up,12.72716349,0.0,2,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,1,1.405,1.51,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,313.51,319.53,95.33
SOURCE_0452,18.57163,74.18153,150.63551862865,10.9458723854,19.954718687537,3.25585058555,40,Cropland,46.19799007,3.255850586,0,1,0,0,1,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.1,2.1,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,315.25,321.3,89.33
SOURCE_0453,18.80127,74.25323,151.64156349302,22.326689459559,5.5568996922213,1.9544503288335,30,Grassland,45.36990074,1.954450329,0,1,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.25,1.25,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,313.12,318.75,93.33
SOURCE_0454,22.35731,82.30456,512.8212180369,13.387726610229,0.0,13.387726610229,60,Bare / sparse vegetation,134.8991678,0.0,1,1,1,0,0,mine,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.99,1.99,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,314.98,320.97,94.0
SOURCE_0455,22.35882,87.29031,97.597205186295,7.1795501727062,60.269510481339,0.0,50,Built-up,41.26156646,0.0,1,1,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,1,0.92,1.11,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,312.3,318.33,79.33
SOURCE_0456,14.87368,78.0514,314.92341182425,1.1045881022923,9.8940944195295,0.0,50,Built-up,81.48052359,0.0,1,2,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.81,0.81,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.02,317.43,84.0
SOURCE_0457,15.18721,76.65808,321.19961520528,0.25203370095976,3.565724128403,0.0,60,Bare / sparse vegetation,81.25434326,0.0,2,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.44,1.44,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,313.6,319.32,76.44
SOURCE_0458,15.3342,76.2795,311.12572317428,4.288299182122,2.0574221606929,0.0,60,Bare / sparse vegetation,79.36786113,0.0,1,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.52,0.52,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.3,316.56,75.52
SOURCE_0459,27.0781,73.81679,224.82083937965,48.786008842713,21.117938662246,17.385903567334,60,Bare / sparse vegetation,78.02767261,17.38590357,0,0,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.74,0.74,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,311.85,317.22,60.67
SOURCE_0460,24.82004,73.09278,169.7383620203,0.61315578439836,1.0947064181957,0.0,50,Built-up,42.86155606,0.0,2,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.92,0.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.3,317.76,85.33
SOURCE_0461,27.1462,88.45207,243.25809119681,10.278751064474,52.266105104723,6.1831074620264,30,Grassland,77.99651371,6.183107462,0,0,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,5.8,5.8,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,324.5,332.4,92.0
SOURCE_0462,9.18167,78.42713,241.03258271046,4.5592034112664,29.778185758045,4.2081394489574,40,Cropland,69.89452783,4.208139449,0,2,0,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.39,1.39,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,313.48,319.17,88.0
SOURCE_0463,9.45034,78.84183,188.95499877635,11.109416468798,43.896144600882,10.522444166007,20,Shrubland,63.620751,10.52244417,0,0,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,5.93,5.93,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,324.82,332.79,94.0
SOURCE_0464,9.42338,78.84542,191.24118591263,8.418320538096,45.419801274779,7.453976875205,20,Shrubland,63.13332115,7.453976875,0,0,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.0,3.0,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,317.5,324.0,93.33
SOURCE_0465,9.2724,77.87881,182.11906349081,1.3570988710815,15.042659948848,1.3570988710815,30,Grassland,49.9689803,1.357098871,0,2,0,0,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,2.79,2.79,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,316.98,323.37,94.0
SOURCE_0466,27.43514,70.78793,238.09612791514,24.799485705166,25.410634185627,27.545261616433,40,Cropland,78.96287736,24.79948571,0,0,0,0,1,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.19,3.19,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,317.98,324.57,88.67
SOURCE_0467,27.46791,95.42184,23.529189651382,0.15476179772229,14.686021465073,3.7256673088316,10,Tree cover,10.52391006,0.154761798,1,2,1,1,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.75,0.75,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,311.88,317.25,96.0
SOURCE_0468,27.90663,95.66188,64.269340206586,60.719231895329,59.02152840939,40.333062202024,10,Tree cover,56.08579068,40.3330622,0,0,0,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.67,3.67,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,319.18,326.01,96.0
SOURCE_0469,23.7768,85.99547,201.84559860159,11.982930954746,0.2164144162193,1.680922306648,10,Tree cover,53.93146657,0.216414416,1,2,1,1,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.83,0.83,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.08,317.49,95.33
SOURCE_0470,23.7721,85.99903,202.4009073043,12.449640230575,0.15039730621583,2.0289767920911,10,Tree cover,54.25748041,0.150397306,1,2,1,1,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.33,0.33,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,310.82,315.99,96.0
SOURCE_0471,23.72299,86.42089,211.84375198763,11.652677926464,0.8494380002906,3.2351557690057,30,Grassland,56.89525592,0.849438,1,2,0,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,4,2,1.3525,1.41,1,0.28571428571429,4.0,8.0,11.313708498985,0.0,0.0,24.0,0.081210303141612,2,2,2,7,Forest/Natural,Forest/Natural,313.38,319.23,91.33
SOURCE_0472,23.71651,86.44041,213.02778605782,11.554939366845,0.017203840085577,4.6379718816517,30,Grassland,57.30947529,0.01720384,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,1.755,2.13,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Forest/Natural,314.39,321.39,89.33
SOURCE_0473,23.71429,86.42374,212.94195828427,12.461304231472,0.58496320971464,2.8386760965192,60,Bare / sparse vegetation,57.20672546,0.58496321,1,2,0,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,2.05,2.23,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Other,Other,315.12,321.69,67.05
SOURCE_0474,23.77917,86.37136,204.15472607399,11.52267455353,0.0,2.2706890054377,60,Bare / sparse vegetation,54.48702241,0.0,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.09,1.09,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,312.73,318.27,60.0
SOURCE_0475,23.77603,86.36266,204.37506545209,12.561316051701,0.0,2.6076263969333,60,Bare / sparse vegetation,54.88600198,0.0,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,4,1,0.965,1.14,0,0.14285714285714,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Other,312.41,318.42,75.97
SOURCE_0476,23.76388,86.39387,206.41207063317,10.012530493222,0.0,1.0800146022422,60,Bare / sparse vegetation,54.37615393,0.0,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.06,3.06,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,317.65,324.18,78.06
SOURCE_0477,23.616,86.79124,235.32914669033,9.2044269104721,9.7548203128968,5.1540371811153,50,Built-up,64.86060777,5.154037181,0,0,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.82,0.82,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.05,317.46,83.33
SOURCE_0478,23.68847,86.08707,212.42299044518,0.35680745494655,2.2838085780547,0.0,60,Bare / sparse vegetation,53.76590162,0.0,2,3,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.1,1.1,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.75,318.3,76.1
SOURCE_0479,23.82208,84.5723,256.04720017264,39.024825175582,12.538916103942,14.897138820174,40,Cropland,80.62702007,12.5389161,0,0,0,0,1,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.33,1.33,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,313.32,318.99,92.67
SOURCE_0480,23.60728,85.67543,226.28558040724,16.920016107372,0.0,1.5519562161076,30,Grassland,61.18938818,0.0,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.5,1.5,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,313.75,319.5,90.67
SOURCE_0481,23.66484,84.99831,245.13717192951,21.675356936803,0.074641001702037,1.2799674487604,30,Grassland,67.04178433,0.074641002,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.88,1.88,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,314.7,320.64,92.0
SOURCE_0482,22.79656,86.20597,229.31947174221,0.25851905828099,5.3387612885328,0.0,10,Tree cover,58.72918802,0.0,2,2,1,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.51,1.51,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,313.77,319.53,77.33
SOURCE_0483,22.79196,86.20944,228.74718505686,0.13689695922414,5.1834462057659,0.0,50,Built-up,58.51688206,0.0,2,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.56,1.56,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,313.9,319.68,85.33
SOURCE_0484,22.58739,85.90622,252.79192464833,13.33467901863,8.230255880284,0.0,50,Built-up,68.58921489,0.0,1,1,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.5,0.5,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,311.25,316.5,84.0
SOURCE_0485,22.57158,85.89577,253.44076165078,15.237444244238,10.191705327918,0.032212060868783,10,Tree cover,69.72553082,0.032212061,1,1,1,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.74,1.74,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,314.35,320.22,94.0
SOURCE_0486,20.95187,86.04675,100.88788200914,0.2439983140272,11.363701821765,0.0,50,Built-up,28.12389554,0.0,2,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,2.11,2.11,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.27,321.33,98.0
SOURCE_0487,10.59398,78.44864,153.4767834313,13.268662920795,12.065201467453,1.9444804655264,40,Cropland,45.18878207,1.944480466,0,1,0,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.01,1.01,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,312.52,318.03,88.0
SOURCE_0488,10.08148,77.23804,93.98452725436,13.020162222766,13.243980166203,4.3534121950029,30,Grassland,31.15052046,4.353412195,0,1,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.51,1.61,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,313.77,319.83,93.33
SOURCE_0489,24.6572,73.87634,86.273329539133,1.0336240526633,6.684388127853,0.0,50,Built-up,23.49783543,0.0,1,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,1.165,1.25,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Industrial,312.91,318.75,82.0
SOURCE_0490,23.40824,72.41575,144.63452006338,13.279162027929,64.697475498079,0.32813256813076,40,Cropland,55.73482254,0.328132568,1,1,1,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.72,0.72,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Agricultural,311.8,317.16,87.33
SOURCE_0491,21.43299,72.97752,112.50463369087,4.9074957638388,12.968999844837,1.4955792819846,40,Cropland,32.96917715,1.495579282,0,2,0,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.865,2.15,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Agricultural,Agricultural,314.66,321.45,91.33
SOURCE_0492,9.62576,77.42727,120.45309969708,17.165414544563,23.192405352945,23.359316303851,10,Tree cover,46.04255897,17.16541454,0,0,0,1,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.12,3.12,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,317.8,324.36,96.0
SOURCE_0493,28.08151,95.72957,86.996836641243,83.902032987862,81.219946024,59.405265012925,40,Cropland,77.88102017,59.40526501,0,0,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.99,3.99,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,319.98,326.97,87.33
SOURCE_0494,27.96467,96.95645,164.90182131262,153.15111150346,124.12435543188,92.430698218911,10,Tree cover,133.6519966,92.43069822,0,0,0,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,10.19,10.19,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,335.48,345.57,96.67
SOURCE_0495,10.66683,78.1728,182.81840067508,5.597036067522,8.0799715812578,5.597036067522,40,Cropland,50.5231111,5.597036068,0,0,0,0,1,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,2.35,2.35,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,315.88,322.05,88.67
SOURCE_0496,11.0347,77.14651,146.29395114599,11.967940965462,5.9254276002584,0.25162021789302,50,Built-up,41.10973498,0.251620218,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.86,3.86,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,319.65,326.58,81.33
SOURCE_0497,8.42499,77.62149,220.38200070624,16.343683498554,8.6285055133009,3.2964674394645,10,Tree cover,62.16266429,3.296467439,0,1,0,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,8.42,8.42,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,331.05,340.26,94.67
